Date,Open,High,Low,Close,Volume
2020-03-31,238.90209724302795,241.44184313996882,234.92284395447982,236.32566833496094,194881100
2020-04-01,227.3677561407306,236.2431562593995,223.62688640381754,225.6898651123047,189554600
2020-04-02,224.80964222485147,231.67705936295383,224.25950903784965,230.89772033691406,177660400
2020-04-03,229.91664470662855,232.26386743063676,224.83713961830722,227.56027221679688,135561200
2020-04-06,236.40815247528656,244.80677011871967,227.54193143111638,242.84463500976562,188061200
2020-04-07,251.41750778727922,252.16935565660157,242.87221252313967,243.09225463867188,201427200
2020-04-08,245.68700700539043,253.05872554058368,243.202271556666,251.25247192382812,153774500
2020-04-09,254.50736272812495,257.8264895451894,252.57276069196072,255.0758514404297,189999200
2020-04-13,254.10392432275387,254.4431651623593,248.85019623918757,252.74693298339844,114839100
2020-04-14,257.6247736197147,261.21892505517496,252.60944238232008,260.2012023925781,134143400
2020-04-15,254.49821499657006,260.3387321420968,252.5635849639978,254.67242431640625,121775000
2020-04-16,255.94683374609875,256.75369195266023,252.83862767870144,255.9010009765625,131798300
2020-04-17,261.65902364519036,263.4194162623719,258.9267132107058,262.8143005371094,146684800
2020-04-20,259.1192277447229,262.95180422099605,257.9639789331066,258.18402099609375,100109300
2020-04-21,253.72798241574282,254.92909188820968,249.4094613850949,250.34469604492188,126385700
2020-04-22,255.21334154791583,257.64306593294725,253.89303320643955,255.9010009765625,92951600
2020-04-23,257.1755244120986,260.33876990913046,255.58016302104355,255.88272094726562,104709700
2020-04-24,257.39554010912246,260.1186727932332,255.35088916404356,259.4493408203125,85063200
2020-04-27,261.4206455682229,264.3088100325091,260.9622058760842,263.1902160644531,77896600
2020-04-28,266.83019054311086,267.1786091367333,261.6773336103177,261.97991943359375,105270000
2020-04-29,267.2978754969445,270.36942737195216,266.27097494933463,268.8382263183594,118745600
2020-04-30,267.4629184687706,268.93910905447325,264.6022588270189,266.3351745605469,122901700
2020-05-01,261.5948274910563,266.5001372793607,258.1198471539412,259.2843017578125,125180000
2020-05-04,257.40466678621465,260.30200851871746,255.92850465269154,259.99945068359375,80873200
2020-05-05,262.81434034545913,265.20738229155137,260.1278622774751,262.4017333984375,79569900
2020-05-06,264.0980286679985,264.4831024610692,260.1921123097419,260.623046875,73632600
2020-05-07,263.8320410550969,265.6933050734505,263.2635803176103,263.7678527832031,75250400
2020-05-08,266.8944094168429,268.5998195757135,265.7666377314456,268.1322021484375,76452400
2020-05-11,266.206792766085,269.5625751201923,265.7850360274315,268.187255859375,79514200
2020-05-12,269.37009800773325,269.78267708892804,262.70436460396604,262.8419189453125,95870800
2020-05-13,262.28241847515807,263.3184962773055,255.77257163214736,258.1931457519531,144721100
2020-05-14,255.7635079143885,261.41146013220174,250.29888679853764,261.2831115722656,121977900
2020-05-15,258.899311054319,262.53014675651616,257.9549261021003,262.48431396484375,111146300
2020-05-18,268.6914444443786,272.0839087534759,268.37055910186746,270.4793701171875,119703800
2020-05-19,269.8834715117107,271.58885385664627,267.68296642946405,267.7012939453125,95189300
2020-05-20,271.2312094120459,273.1108005640989,271.0019896139452,272.2489318847656,85861700
2020-05-21,272.12068909653203,272.9275475763484,269.27835689934,270.36944580078125,78293900
2020-05-22,270.08513201578137,271.05702179895974,268.8473394108852,270.8828125,63958200
2020-05-26,276.8334493555543,277.0718470041158,270.9012372576816,274.2203369140625,88951400
2020-05-27,277.00761167218025,278.33709805129075,272.1939946167621,278.3004150390625,104817400
2020-05-28,279.32730748503195,281.3352756373356,277.1176247426951,277.7869567871094,90405200
2020-05-29,277.3193091660714,279.61150744849493,274.5778489741923,279.02471923828125,119090800
2020-06-01,278.38289544316814,280.7576095309241,277.86944526100126,280.1524658203125,55758300
2020-06-02,281.06940446353366,282.5180897682759,279.7399459537755,282.47222900390625,74267200
2020-06-03,284.4526664557033,287.1849772402928,284.17761381806736,286.2314147949219,92567600
2020-06-04,285.2503638684051,286.98327953028644,283.3890996283888,285.4795837402344,75794400
2020-06-05,290.8617231744548,294.565896581525,290.79753488755915,292.79632568359375,150524700
2020-06-08,293.60313838658124,296.52798606844794,293.062182869184,296.33544921875,73641200
2020-06-09,293.67650345846687,296.4088145420949,292.81463445829365,294.12579345703125,77479200
2020-06-10,294.7033572907335,295.59273133209695,291.76933233464445,292.4844970703125,95000800
2020-06-11,285.57119193533765,286.2038408309795,275.0729417317749,275.623046875,209243600
2020-06-12,282.6188812960742,283.38905659074294,273.7801789307393,278.9238586425781,194678900
2020-06-15,273.24832261847223,282.6555119408555,272.07471838959447,281.5277404785156,135782700
2020-06-16,289.25711767246935,289.4038217313861,282.0962919334156,286.9465637207031,137627500
2020-06-17,287.9642291345723,288.2576371655434,285.02102704171295,285.7545471191406,83398900
2020-06-18,284.2418184413267,286.34145231822947,283.7833786982742,285.86468505859375,80828700
2020-06-19,289.32364222607004,289.5170263493881,282.2878438676283,284.2309875488281,135549600
2020-06-22,283.6323733290194,286.45036871018254,282.4904486423991,286.05438232421875,74649400
2020-06-23,288.69727297348606,289.62740495248335,286.9659504440521,287.37115478515625,68471200
2020-06-24,285.3360587710118,285.9530836646762,278.2081916960514,280.0408020019531,132813500
2020-06-25,279.469847494696,283.31007226818923,277.4530430466422,283.0429992675781,89468000
2020-06-26,281.94711324330086,282.15893364058905,275.7401601235611,276.3203125,127961000
2020-06-29,277.5727838921979,280.5196928041572,275.28890629956817,280.3815612792969,79773300
2020-06-30,279.9486629348006,285.667559621828,279.7921232790596,283.9730529785156,113394800
2020-07-01,285.08742860608777,287.22395639224413,284.62697148514405,285.9622802734375,72396500
2020-07-02,289.38803604130976,290.7325908541107,286.8739585501112,287.5370178222656,69344200
2020-07-06,291.3496151795207,292.55601050927066,290.6036769406393,291.975830078125,61713800
2020-07-07,290.43785396731937,292.4085952599446,288.5868078840447,288.9643859863281,82910000
2020-07-08,289.7287189273089,291.2850657221682,287.96979804712055,291.174560546875,54638600
2020-07-09,291.7824392568342,292.0218859318801,286.109604655345,289.5169982910156,83354200
2020-07-10,289.45257720821917,292.74024807034215,288.0251712561306,292.4731750488281,57550400
2020-07-13,294.8122566026346,297.18820278628755,289.2867716039281,289.94061279296875,102997500
2020-07-14,288.522406144319,294.4715320808562,287.32522893206374,293.6979675292969,93657000
2020-07-15,296.9119193662305,297.4920997478603,294.02023559241456,296.3962097167969,87196500
2020-07-16,294.4991602617193,295.87131342816184,293.85450907927094,295.4200744628906,54622500
2020-07-17,296.4238083554755,297.059241275674,294.4530388686995,296.2764587402344,62774900
2020-07-20,296.00938243299004,299.4167754994566,295.26344433587724,298.67083740234375,56308800
2020-07-21,300.6324848085871,301.0745056864678,298.320980919731,299.3063659667969,57292200
2020-07-22,298.9471708971752,301.32314533336705,298.83666568694713,301.010009765625,57792900
2020-07-23,300.65084417889534,301.3507479273714,296.05549155599056,297.4184265136719,75738000
2020-07-24,295.56736989715625,296.52510025578465,294.001804800679,295.5028991699219,73766600
2020-07-27,296.193647698937,297.8328739008944,295.40164684860423,297.65789794921875,48293000
2020-07-28,296.9303522871835,298.04467867981947,295.47532024869815,295.77001953125,57495000
2020-07-29,296.6447899546174,299.9693038484055,296.6079455283643,299.40753173828125,48454200
2020-07-30,296.4422138237154,298.7537169791964,294.3609672745089,298.33929443359375,61861700
2020-07-31,300.1259370973195,300.79821459184643,295.9173523890963,300.6968994140625,84986800
2020-08-03,302.35455324026356,303.551730444188,301.8112172413089,302.7873840332031,53077900
2020-08-04,301.930856580021,303.9568786621094,301.930856580021,303.9568786621094,41917900
2020-08-05,305.2554476092795,306.10270108517585,304.98837460760626,305.8448181152344,42697700
2020-08-06,305.26466855525786,308.00897505925286,304.9423429439364,307.8892517089844,43679400
2020-08-07,306.922272863609,308.3957411535914,306.0197668612782,308.1102600097656,57308300
2020-08-10,308.5614527808773,309.21529387333,306.62752769620295,309.0311279296875,44282100
2020-08-11,310.2099129722672,310.8453459347755,305.7526922046899,306.4801940917969,69601100
2020-08-12,308.911406789461,311.5267992817978,308.88378049251634,310.75323486328125,53774400
2020-08-13,309.98892606516085,311.49923889521347,309.2706140885454,310.1915283203125,41816100
2020-08-14,309.80475825655594,310.73489061846544,309.07722814860483,310.20074462890625,47260400
2020-08-17,311.2137835316429,311.58214363407274,310.2099903082899,311.1861572265625,35481000
2020-08-18,311.58207682428633,312.281980541681,309.98888529540005,311.8583679199219,38733900
2020-08-19,312.23591780968894,312.7516274630557,309.9981032669653,310.55987548828125,68054200
2020-08-20,308.83774337602864,312.0056901723592,308.70883001435334,311.5268249511719,42207800
2020-08-21,311.19527337116966,312.8529073408649,310.8545115814278,312.63189697265625,55106600
2020-08-24,315.0631480494956,315.87355700727335,312.604322979584,315.7998962402344,48588700
2020-08-25,316.3616627587458,316.9878776871024,315.2013018413242,316.9049987792969,38463400
2020-08-26,317.49438668215004,320.3491982017806,316.95105067989545,320.0821533203125,50790200
2020-08-27,320.9477683119042,322.22782424225835,319.12434835411756,320.781982421875,58034100
2020-08-28,321.8041766053933,322.98294535067055,320.6161897272106,322.85400390625,48588900
2020-08-31,322.64226783208227,323.51711938437126,321.4542807471516,321.68450927734375,66099200
2020-09-01,322.51332671022755,324.8156120146118,321.6200388879637,324.7143249511719,54908700
2020-09-02,326.6206116646277,330.3779287745175,325.47865908576307,329.4109802246094,69540000
2020-09-03,327.72577971733415,328.19545502122673,315.4960384795062,318.0746154785156,148011100
2020-09-04,318.7560834008521,320.3216209085487,308.3865789911979,315.4776306152344,139156300
2020-09-08,310.0809566891278,315.5419982728342,306.5538683027617,306.8577575683594,114465300
2020-09-09,310.8545223596372,315.3762136597868,309.9888609153848,312.9173889160156,91462300
2020-09-10,314.78688177765224,315.4407229555937,306.5262807206502,307.4840393066406,90569500
2020-09-11,309.26141246287096,310.32045816888535,304.8225992871863,307.6405944824219,84680200
2020-09-14,310.7992477225099,313.460702594157,307.78786914857267,311.6925354003906,65605700
2020-09-15,314.1422160421619,314.97103311859536,311.70179927663685,313.2673645019531,52920900
2020-09-16,314.5014007189514,315.92880641145365,311.74784829653964,312.0241394042969,82096000
2020-09-17,307.1801324619214,310.9927306673699,306.65520463292705,309.2798156738281,91523300
2020-09-18,310.0832931282361,310.19424068358853,303.2412544546544,305.71917724609375,105877900
2020-09-21,301.1424482202814,302.46462040076045,297.4717824473857,302.3166809082031,99450800
2020-09-22,303.7960278580259,305.9503348545205,301.2903399000604,305.39556884765625,63612100
2020-09-23,305.9503536740996,306.22775080288056,297.8138791281714,298.31317138671875,93112200
2020-09-24,297.0001882528296,302.1594468796686,295.6872430633771,299.1082763671875,76681300
2020-09-25,298.25762343564503,304.7298270780176,297.38852490576954,303.9439392089844,71069400
2020-09-28,308.0953240484511,309.7041195983492,307.1059949203024,308.9921875,64584600
2020-09-29,308.78878394674337,309.5284529495285,306.61596745328694,307.3094177246094,51304000
2020-09-30,307.97516755399596,312.78310129067506,307.78100935569034,309.63946533203125,104081100
2020-10-01,312.22836509125534,313.1991843917802,309.7504423645945,311.62738037109375,88698700
2020-10-02,306.68994901464,311.5995746419569,306.2183938043288,308.6685791015625,89431100
2020-10-05,310.72123983393703,314.32717611812427,310.67502109585257,314.14227294921875,45713100
2020-10-06,314.28100446334764,316.3706109226611,309.1679640929143,309.6764831542969,90128900
2020-10-07,312.6259658002967,315.87132309591203,312.5982289095894,315.0669250488281,56999600
2020-10-08,316.99928967685366,317.9238901844621,316.083915987055,317.8591613769531,45242500
2020-10-09,319.50498071538817,321.1600236881462,318.8855141153723,320.6977233886719,59528600
2020-10-12,323.23107167134015,327.3270449402805,322.74103455582997,325.85693359375,80388500
2020-10-13,325.7182319216309,325.89390825718806,322.7687543508322,323.7303466796875,73255500
2020-10-14,324.30370036496896,325.39472243527376,320.96590533211065,321.6963195800781,57727900
2020-10-15,317.7944619067174,321.7794882050628,317.25820597808996,321.2987060546875,60357700
2020-10-16,322.6485591089017,324.30360178414776,320.9288158479538,321.1044921875,89501900
2020-10-19,322.36198948401005,322.9907111121093,315.3257925506402,316.22265625,68425600
2020-10-20,317.5632439464316,320.72538971441617,316.80509306669023,317.4892883300781,60051900
2020-10-21,317.443073902537,319.6066638803036,316.5832022185799,316.8883361816406,63575000
2020-10-22,317.10097125484754,319.2090592108434,314.9651464132425,318.6265563964844,55399300
2020-10-23,319.8470279304944,319.9025017003484,317.25815794875194,319.7083435058594,49143900
2020-10-26,316.33359795190205,317.1195140807674,310.31443920384794,313.8002014160156,91473000
2020-10-27,314.1422764667609,314.4751191044585,312.5057155150436,312.7183837890625,65994100
2020-10-28,307.05985871686283,312.7461466489848,301.5399921174108,302.030029296875,127094300
2020-10-29,302.26110998803335,308.26175735299205,300.5783305446324,305.0996398925781,90597700
2020-10-30,303.52789396877716,304.8315842442729,298.27616915749184,301.9190979003906,120287300
2020-11-02,305.3031005859375,307.30021286282704,302.56626275236454,305.3031005859375,86068300
2020-11-03,308.52995012960014,312.746126248305,305.38631400131226,310.6935119628906,93294200
2020-11-04,315.1593172475223,321.7055046793928,313.98508475423665,317.63726806640625,126959700
2020-11-05,322.9074308608974,325.635013295376,322.5560781983881,323.83203125,82039700
2020-11-06,323.5454189031764,325.00630337123437,321.43733106964845,323.7580871582031,74973000
2020-11-09,336.52684917649657,336.9059387720614,327.36405472488747,327.82635498046875,172304200
2020-11-10,326.83703383089585,328.39961099114294,324.0817422973662,327.3455810546875,85552000
2020-11-11,329.5275920192219,330.60013191836515,328.2886308124271,329.7772521972656,58649000
2020-11-12,328.76942360523407,329.82348168786507,324.7751710085161,326.578125,67546200
2020-11-13,328.48288202805907,331.83918709900695,327.9651078910253,331.0995178222656,62892200
2020-11-16,333.76224964666625,335.4265190156994,332.4770415964014,335.23236083984375,74541100
2020-11-17,332.8284586496354,334.63144099542336,331.3213552496351,333.429443359375,66111000
2020-11-18,333.6976230414402,334.24313403742127,329.3797256027603,329.4167175292969,70591300
2020-11-19,328.7879360767462,331.1733928980095,327.44725409515723,330.8035583496094,59940900
2020-11-20,330.5446951604477,330.7481084092092,328.46434393216515,328.5382995605469,70417300
2020-11-23,330.34136061648553,331.76525369706286,328.1130693839732,330.5077819824219,63230600
2020-11-24,333.0503479254816,336.37891546594994,332.1997312419318,335.8334045410156,62415900
2020-11-25,335.7502678177485,335.7780047110036,334.22468225557213,335.3157043457031,45330900
2020-11-27,336.4066780190502,336.7210388362217,335.24167223686067,336.24951171875,28514100
2020-11-30,335.47279650501997,335.7409385582566,332.08878340971694,334.7608642578125,83872700
2020-12-01,338.00624890506265,339.95714263167446,337.41449097572354,338.42230224609375,74231400
2020-12-02,337.31281295054083,339.2914436515928,336.7395650672134,339.13427734375,45927000
2020-12-03,339.03252352963375,340.4286793920205,337.94150165059074,339.0417785644531,62882000
2020-12-04,339.6241719109745,341.9634094238281,339.53170624230603,341.9634094238281,50749900
2020-12-07,341.19604390236077,341.75080980917244,339.9940746180739,341.2607727050781,48944300
2020-12-08,339.9941470862278,342.82342277579136,339.94792834104476,342.2594299316406,42458900
2020-12-09,342.9157744265064,343.0729406811119,338.35750157794257,339.18963623046875,74098300
2020-12-10,337.82138567653425,340.1236326112553,336.95225867776867,339.078857421875,57735400
2020-12-11,337.3868084880486,339.08807048436074,335.8704779286169,338.6812438964844,57698600
2020-12-14,340.8447456280566,341.91725738932104,336.9891490851876,337.1648254394531,69216200
2020-12-15,339.6982062143582,341.72308349609375,338.32981558066564,341.72308349609375,63865300
2020-12-16,341.9358140656428,343.17477553221346,341.05743217458746,342.2594299316406,58420500
2020-12-17,343.8959404400441,344.3767225815223,343.07303238358134,344.1733093261719,64119500
2020-12-18,344.4612007715748,344.6283315180656,340.79344881476123,342.7991027832031,136542300
2020-12-21,338.8898629814059,351.41588135786776,336.15994813580005,341.5733337402344,96386700
2020-12-22,341.8983673411588,342.0097878229692,339.87415302334546,340.9976806640625,47949000
2020-12-23,341.96339496968784,343.20763766131074,340.9791428653168,341.30413818359375,46201400
2020-12-24,341.7776869993081,342.6598131310871,341.19272941054123,342.6319580078125,26457900
2020-12-28,345.1761753962295,345.9654417210335,344.5540681584186,345.5754699707031,39000400
2020-12-29,347.0980938045206,347.2745189554289,344.33102994955004,344.916015625,53680500
2020-12-30,345.7332289197448,346.4389297116673,345.0182619794542,345.4082336425781,49455300
2020-12-31,345.2132038945642,347.88740830602285,344.702517336016,347.16314697265625,78520700
2021-01-04,348.4910953504895,348.6211048320288,338.75069884953416,342.43701171875,110210800
2021-01-05,341.79620806023695,345.88178590422,341.74976397277425,344.7953796386719,66426200
2021-01-06,343.2912442716804,350.04176253855144,342.74340790904097,346.8568420410156,107997700
2021-01-07,349.2245372676321,352.75298437501374,349.0481120785787,352.0101623535156,68766800
2021-01-08,353.39367271496,354.22935455515557,350.153071336751,354.01580810546875,71677200
2021-01-11,350.84954484541544,353.3844459686813,350.72882987062206,351.6295166015625,51034700
2021-01-12,351.8152146876118,352.71587302635754,349.4659767403623,351.7037658691406,52547700
2021-01-13,351.6294468854472,353.6443664384586,350.84947528394184,352.6508483886719,45303600
2021-01-14,353.3936919642144,353.8951124303812,351.0816321351394,351.4158935546875,49989100
2021-01-15,349.80019060400787,350.59872277357266,346.9960051899567,348.85308837890625,107160000
2021-01-19,351.3044700083426,352.13088573862603,349.82809207789774,351.5923156738281,51233300
2021-01-20,353.87657321374,357.2936287805517,353.4866015027723,356.45794677734375,61836100
2021-01-21,357.0149723281148,357.4421218924977,355.8635897422049,356.7828369140625,47840100
2021-01-22,354.9350642448892,356.6807271719311,354.5543587480902,355.5200500488281,52860500
2021-01-25,356.2535375948951,357.2749105978495,351.4158158711578,356.9220886230469,70402000
2021-01-26,357.869315038569,358.2778757163541,356.1329463264064,356.3650817871094,42665300
2021-01-27,353.05019098865546,353.1430508430368,345.4268701693278,347.6553649902344,123351100
2021-01-28,349.46593655582046,354.6379205656578,349.02954916525357,350.64520263671875,94198100
2021-01-29,348.78814770996314,349.75383907984985,341.9540655846165,343.6254577636719,126765100
2021-02-01,347.0146573120808,350.37597423640665,343.91333096928156,349.3453063964844,75817600
2021-02-02,352.52090191367535,355.83580306474755,349.42887007201125,354.2851257324219,64450700
2021-02-03,355.1114653148641,356.2814368432758,353.2915316437675,354.5636291503906,52427100
2021-02-04,355.59433635934124,358.63995212915546,354.67508910571235,358.5935363769531,47142600
2021-02-05,360.4599180558391,360.71061412663744,358.54712432112404,360.0049133300781,48669800
2021-02-08,361.4534777465929,362.6513046740329,360.59923510850524,362.6048889160156,38365200
2021-02-09,361.7692144251859,362.9577753209079,361.3606820383457,362.3634948730469,35551100
2021-02-10,364.09983025590975,364.24840035419544,359.8099713889872,362.2055969238281,59154400
2021-02-11,363.28271443963257,363.70056961850463,360.36710768462626,362.79058837890625,42913300
2021-02-12,361.9920628197405,364.8241042599518,361.9177635996305,364.58270263671875,50593300
2021-02-16,365.80835069289986,366.0033648900088,363.55200072791945,364.2669677734375,50972400
2021-02-17,362.52129645099154,364.6012209832248,361.5091609681263,364.35052490234375,52290600
2021-02-18,361.7506089186291,363.5426878534969,360.03280086210617,362.79986572265625,59712800
2021-02-19,364.0533209802604,364.3411666164825,361.7133779544017,362.1590881347656,83241000
2021-02-22,359.4013902770424,361.7784550408201,359.1042500973584,359.37353515625,67414200
2021-02-23,357.1728509983925,361.15630279532843,353.0315629822929,359.8099060058594,107284100
2021-02-24,358.72348094434057,364.20189931472817,357.7392290684119,363.7747497558594,72433900
2021-02-25,362.5120335653563,363.8769912428288,353.57017085547034,355.0093994140625,146670500
2021-02-26,356.8850463128118,358.0271345906392,351.20237503364604,353.1801452636719,152701600
2021-03-01,358.0363693607086,362.9855121953321,353.37510050582176,361.7412414550781,105348800
2021-03-02,361.9641337209318,362.19626914684636,358.41709761211445,358.91851806640625,79595300
2021-03-03,358.22218274333903,359.18784590388924,354.0623048857202,354.1644592285156,119940200
2021-03-04,353.97867561907805,356.5600204671109,345.30609935501286,349.78167724609375,183433000
2021-03-05,353.27297148908974,357.26571784913307,346.01179684391315,356.2164611816406,152039600
2021-03-08,357.17290844727864,359.977094609663,354.16444194612137,354.4429931640625,123149200
2021-03-09,358.2777972390248,362.04767402813786,357.7763768194202,359.50347900390625,113633600
2021-03-10,361.8433957711477,363.43119404918576,360.43202267254077,361.7412414550781,109899400
2021-03-11,364.201964598063,367.3775617218999,363.7469598417814,365.4090576171875,86245000
2021-03-12,364.0534253078508,366.04049021562264,363.2455983981242,365.9012145996094,64653600
2021-03-15,366.15180845909873,368.34318144087337,364.0161740450138,368.08319091796875,73427200
2021-03-16,368.6960693202915,369.401741761804,366.84825201962127,367.61895751953125,73722500
2021-03-17,366.3376593522936,369.67112159743425,365.1955425370876,368.8725891113281,97959300
2021-03-18,366.2911796002453,368.37110416522074,362.8277084837041,363.50555419921875,115349100
2021-03-19,363.20560482975657,364.7799824618673,360.6623728633488,362.8329772949219,113624500
2021-03-22,363.3453133880508,367.10891663764517,363.28942068287944,365.73016357421875,73778600
2021-03-23,365.09668084256,366.5406230570263,362.0690362260645,362.8515625,90686600
2021-03-24,364.2489379839986,365.87920816679144,360.9604512667513,361.00701904296875,97588600
2021-03-25,359.57244319585334,363.8297562145069,357.6347344917859,363.0379333496094,116128600
2021-03-26,364.18379370268866,369.2888795951097,363.5875952706098,368.8883056640625,114409100
2021-03-29,367.4163456691813,369.60557150137186,365.9351320456119,368.7019348144531,108107600
2021-03-30,367.4349359437374,368.3944651831491,366.1306971541533,367.7237243652344,76262200
2021-03-31,368.29194499569184,370.769958683881,368.263998648555,369.2142028808594,112734200
2021-04-01,371.14265609357545,373.25736766767085,370.93770669938243,373.2014465332031,99682900
2021-04-05,375.8564291896752,379.0983479190761,375.7819150666603,378.5580139160156,91684800
2021-04-06,377.9991164320186,379.3778410378448,377.663731778131,378.33447265625,62021000
2021-04-07,378.16675464905626,379.11695894712534,377.710288137678,378.77227783203125,55836300
2021-04-08,380.02059046966957,380.6261136446718,379.08900760669604,380.5702209472656,57863100
2021-04-09,380.44924276681104,383.5048342531352,380.3281324128653,383.3371276855469,61104600
2021-04-12,382.74087863290447,383.7469757570129,382.135355372954,383.4768371582031,56704900
2021-04-13,383.3743798281407,385.2375459689583,382.992427357714,384.6133728027344,56551000
2021-04-14,384.585426479011,385.6381198974038,382.7595316211662,383.29986572265625,61659900
2021-04-15,385.43314308577106,387.6875864651336,385.3865753074208,387.41741943359375,60229800
2021-04-16,388.7030774145645,389.3179257179002,387.287081231819,388.71240234375,82037300
2021-04-19,387.7807610260529,388.2279026853113,385.4797498055928,386.8025817871094,78498500
2021-04-20,385.59155703811007,386.6908182521964,382.4986943815011,383.9706115722656,81851800
